time_s,temperature_c,pressure_torr,flow_sccm,truth_temperature_c,truth_thickness_nm,state,fault,heater,throttle,flow_command,precursor
142.75,250.41775098873302,2.9999408746687473,100.01303398304529,250.20187010554397,0.0,HEAT,NONE,1.0,0.37941181,100.0,False
143.0,249.95381491612224,2.9985877350450343,100.11663741187652,250.09203596668934,0.0,HEAT,NONE,1.0,0.37908041,100.0,False
143.25,249.78564748731688,3.0015212651726406,100.0522923926904,249.98254452377734,0.0,HEAT,NONE,1.0,0.37978986,100.0,False
143.5,249.91502891999224,2.992826782471326,99.9845135620548,249.87339470755472,0.0,HEAT,NONE,1.0,0.37766316,100.0,False
143.75,249.86182445325807,2.9977521600268497,100.01354600486465,249.76458545210443,0.0,HEAT,NONE,1.0,0.37879124,100.0,False
144.0,249.29940470447502,3.00224003482667,99.90063507854862,249.65611569483525,0.0,HEAT,NONE,1.0,0.37986958,100.0,False
144.25,249.6786879186063,2.994510432915908,100.10384010824883,249.5479843764713,0.0,HEAT,NONE,1.0,0.37798593,100.0,False
144.5,249.40464954789402,3.0029170973737065,99.86114353193317,249.44019044104186,0.0,HEAT,NONE,1.0,0.3799923,100.0,False
144.75,249.2399642821594,3.0069793182546927,99.8755071774344,249.3327328358709,0.0,HEAT,NONE,1.0,0.38102895,100.0,False
145.0,249.1197064304557,2.9988443592346807,99.84661619112693,249.22561051156688,0.0,HEAT,NONE,1.0,0.37910621,100.0,False
145.25,249.29739093996508,3.0049473155581614,99.89438409001248,249.11882242201253,0.0,HEAT,NONE,1.0,0.38060137,100.0,False
145.5,248.75346269750256,3.0028790772827554,100.16625857676874,249.01236752435454,0.0,HEAT,NONE,1.0,0.38015417,100.0,False
145.75,249.02949365782024,3.002595138613778,99.86987121012642,248.90624477899345,0.0,HEAT,NONE,1.0,0.38012369,100.0,False
146.0,248.77517868827272,2.99475839272628,99.78727557556212,248.8004531495735,0.0,HEAT,NONE,1.0,0.37822474,100.0,False
146.25,248.8421567990629,2.99732900558519,100.341935739103,248.69499160297246,0.0,HEAT,NONE,1.0,0.37879825,100.0,False
146.5,248.60098612578898,2.997642259631234,100.11968278055593,248.58985910929158,0.0,HEAT,NONE,1.0,0.37884301,100.0,False
146.75,248.75524399548542,3.0012142710189984,99.81742822438093,248.48505464184552,0.0,HEAT,NONE,1.0,0.37969518,100.0,False
147.0,248.43622759743505,3.0037787494573935,99.92601385764604,248.3805771771523,0.0,HEAT,NONE,1.0,0.38034258,100.0,False
147.25,248.16037940131167,3.0023853773671854,100.02099516107528,248.27642569492338,0.0,HEAT,NONE,1.0,0.3800453,100.0,False
147.5,248.00721786265117,2.997997230538877,99.88665062635509,248.1725991780536,0.0,HEAT,NONE,1.0,0.37899286,100.0,False
147.75,248.1135369123418,2.9996298176299456,100.17256705645902,248.06909661261125,0.0,HEAT,NONE,1.0,0.3793732,100.0,False
148.0,248.07236674412553,2.994638149513082,100.06104857971827,247.96591698782834,0.0,HEAT,NONE,1.0,0.37813633,100.0,False
148.25,247.99759914404152,3.0011383334352475,100.1545089488919,247.8630592960905,0.0,HEAT,NONE,1.0,0.37967475,100.0,False
148.5,247.67808598402678,2.9968203649909317,100.13951050378635,247.7605225329273,0.0,HEAT,NONE,1.0,0.37862035,100.0,False
148.75,247.4984859962794,2.993455681411446,100.15379499169853,247.65830569700228,0.0,HEAT,NONE,1.0,0.37774817,100.0,False
149.0,247.44778005125306,2.999556908637611,99.79030309776543,247.55640779010338,0.0,HEAT,NONE,1.0,0.37917017,100.0,False
149.25,247.25599867908227,2.997040220924463,99.94590252224022,247.45482781713304,0.0,HEAT,NONE,1.0,0.37853775,100.0,False
149.5,247.40906464752192,2.99386209861836,100.1128259761927,247.35356478609853,0.0,HEAT,NONE,1.0,0.37771117,100.0,False
